,RA,DEC,Distance,x,y,z
4227,162.0225,-59.91916666666666,100.0,-47.67505677960103,15.469869126374068,-86.53191382533196
4228,162.32208333333335,-4.024166666666667,90909.09090909091,-86402.68678401785,27537.925519284756,-6379.747997733562
4229,162.47375,27.973888888888887,100.0,-84.21642862753376,26.5957634786538,46.90691328803266
4230,161.31541666666666,-80.46972222222223,333333.3333333333,-52280.90997397537,17680.434153774495,-328732.74831014057
4231,162.40625,-16.19361111111111,35714.28571428571,-32693.010588988804,10366.908864527035,-9960.143739148014
4232,162.43124999999998,-9.852777777777778,100.0,-93.9294110748373,29.739788309146157,-17.111713136369602
4233,161.445,-80.54027777777777,100.0,-15.581086802457884,5.2299953056657795,-98.64013829652201
4234,162.79625,56.58222222222223,100.0,-52.60991069382599,16.289261124818864,83.4677019498867
4235,162.84875,59.32,100.0,-48.755205257770236,15.04681080330873,86.00304323058647
4236,162.57541666666668,-8.897777777777778,100.0,-94.26300228510446,29.584656729445374,-15.467206806636858
4237,162.48749999999998,-34.058055555555555,100.0,-79.00720265341106,24.929826868463213,-56.00326473689984
4238,162.35041666666666,-59.32361111111111,100000.0,-48617.32695400568,15468.644062125637,-86006.25890437613
4239,162.7725,-3.0925000000000002,100.0,-95.37453962407525,29.57352214120957,-5.394810437734245
4240,163.12833333333333,52.56527777777777,100.0,-58.16932964591406,17.641777739326454,79.40463945350542
4241,163.13291666666666,52.50361111111111,100.0,-58.25249258032504,17.66191129739197,79.33917063785223
4242,163.37791666666666,69.85388888888889,34482.75862068965,-11380.105632934588,3397.3333889233095,32373.012892230217
4243,163.05708333333334,1.0252777777777777,100.0,-95.64424162445617,29.137214421174452,1.7893517980394231
4244,163.15041666666667,-0.2013888888888889,100.0,-95.70631011103728,28.985835511085778,-0.35148919505687204
4245,163.39374999999998,54.585,62500.0,-34707.79055325554,10350.964382241038,50936.007021250916
4246,163.32791666666668,34.215,41666.666666666664,-33007.12886349248,9885.085923564078,23429.161990640383
4247,163.49458333333334,43.19,71428.57142857142,-49931.74799470949,14795.592394314446,48887.13331972596
4248,163.35375,-2.2552777777777777,100.0,-95.73495275514995,28.623995751189273,-3.9351859174769688
4249,163.12875000000003,-57.24055555555556,100.0,-51.78232292848785,15.704294991746783,-84.09498291183606
4250,163.37291666666667,-20.13888888888889,18518.51851851852,-16659.344317828665,4974.942050003859,-6375.870655827838
4251,163.38708333333335,-15.445555555555556,100.0,-92.36496529386876,27.55786672019126,-26.63225803597196
4252,163.4320833333333,-2.129166666666667,100.0,-95.78206721831211,28.495483482999845,-3.7152416417813363
4253,163.67583333333334,25.490833333333335,100.0,-86.62652947312552,25.371037224916453,43.03666880200673
4254,163.57416666666666,-13.758055555555556,100.0,-93.16662109208731,27.46607916895606,-23.78224567546278
4255,163.7425,34.03472222222222,100.0,-79.55615508842273,23.199803609392653,55.96952117029805
4256,163.37333333333333,-58.85333333333333,16949.15254237288,-8400.083213366946,2508.4311831795835,-14505.865948380613
4257,163.935,33.50694444444444,100.0,-80.12569370123572,23.074078759235263,55.20380510715146
4258,163.9033333333333,24.749722222222225,66666.66666666667,-58169.4420399464,16786.08068520216,27910.355648677145
4259,163.90541666666667,24.74888888888889,66666.66666666667,-58170.44238346915,16784.078107877383,27909.475083286885
4260,163.79833333333332,-20.665,100.0,-89.85005866349744,26.10668938276327,-35.290334762339484
4261,163.42499999999998,-70.72027777777778,250000.0,-79115.10233526754,23547.65288533156,-235979.46653484934
4262,163.75416666666663,-42.25111111111111,100.0,-71.06488484771161,20.707918078459073,-67.23811620232468
4263,164.06041666666667,42.00833333333333,37037.03703703704,-26462.172859790047,7557.717208384601,24786.617974615485
4264,163.92666666666668,0.7369444444444444,71428.57142857142,-68630.61685357675,19774.611075595858,918.6965946362474
4265,163.62333333333333,-61.82666666666667,100.0,-45.298526453517894,13.312038263897836,-88.1523291717267
4266,164.00625,6.185277777777778,-333333.3333333333,318565.25743737706,-91309.51147763878,-35914.63460323279
4267,163.11458333333334,-79.55944444444444,100.0,-17.340266287383226,5.263555105534227,-98.3443447928433
4268,164.07041666666666,22.351666666666667,100.0,-88.93520164734645,25.383511618200497,38.02903161894219
4269,164.14333333333335,25.5,100.0,-86.8240318858134,24.66149716340119,43.05110968082951
4270,163.82166666666666,-60.51694444444444,100.0,-47.267592981208516,13.713124172224132,-87.05012854212202
4271,164.98666666666665,77.77,100.0,-20.46056216856656,5.487494669449984,97.73051109044187
4272,164.17958333333334,-37.13777777777778,40000.0,-30679.573991386005,8693.253244394129,-24149.349633807993
4273,164.28291666666667,-50.765,100.0,-60.88539461908537,17.133702164929826,-77.4558259409951
4274,164.82458333333332,51.882222222222225,100.0,-59.57547833997364,16.15885407161288,78.67435297258982
4275,164.45166666666665,-59.731944444444444,100.0,-48.56004378573048,13.51101691596815,-86.36767085793366
4276,164.86666666666665,40.430277777777775,13888.88888888889,-10205.529604687586,2760.0338159670155,9007.253376610714
4277,164.88666666666666,36.09305555555556,55555.55555555556,-43339.55847702641,11704.730859776906,32727.690104909856
4278,164.31541666666666,-75.09972222222221,100.0,-24.75628414805447,6.951490668745393,-96.63748326950125
4279,165.06125,45.52611111111111,100.0,-67.69057714633558,18.060100104238572,71.35697968538798
4280,164.92125,11.705833333333333,100.0,-94.54874273025118,25.47359302664931,20.28869898345923
4281,164.80791666666667,-33.73722222222222,100.0,-80.25315548368852,21.792392933073717,-55.53847895973957
4282,165.10666666666668,51.50194444444445,100.0,-60.15762072154488,15.999210244195538,78.26292826546157
4283,164.87875,-16.35388888888889,100.0,-92.6317695898171,25.030830017431743,-28.156931851632443
4284,165.0858333333333,42.91138888888889,52631.57894736842,-37249.18813633311,9921.105375620355,35835.07714241692
4285,165.2741666666667,63.42111111111111,100.0,-43.27329865732176,11.373393612657624,89.43191567357704
4286,164.94375,-18.29888888888889,32258.064516129034,-29575.44460381491,7955.844984910293,-10128.19497193336
4287,165.20999999999998,39.21222222222222,100.0,-74.91386217101203,19.779109140514105,63.21945979071827
4288,165.04833333333332,-14.083333333333334,100.0,-93.71042758182249,25.02492500310681,-24.333287714998228
4289,164.80833333333334,-61.32027777777778,100.0,-46.314228887559146,12.576064397686418,-87.73160665812536
4290,165.14000000000001,3.6175,142857.14285714284,-137804.21404230854,36563.86871228765,9013.620930476207
4291,164.9975,-43.80722222222222,100.0,-69.70744156744783,18.681312647723633,-69.22341473720324
4292,165.03875,-42.225833333333334,333333.3333333333,-238466.37730099828,63724.04683568391,-224018.17752792424
4293,165.18666666666667,6.101388888888889,28571.42857142857,-27465.35873157881,7263.498867319627,3036.8049924845136
4294,165.4604166666667,56.3825,18867.924528301886,-10111.6056509879,2622.4932840988213,15712.30524587217
4295,165.03583333333333,-51.81777777777778,100.0,-59.720102799899095,15.961928915121977,-78.60487355678448
